,OrderID,Quantity,UnitPrice(USD),Status,OrderDate,Product_Category,Sales_Manager,Shipping_Cost(USD),Delivery_Time(Days),Shipping_Address,Product_Code,OrderCode
2863,2819610000999928196,9,126,Not Delivered,2021-07-14,Office,Maria,25,24.0,UK,O-555,443991
2864,2212310000999922123,98,123,Not Shipped,2021-08-27,Fashion,Anthony,33,16.0,India,F-188,444335
2865,4861510000999948615,85,187,Delivered,2021-07-05,Fashion,Kristen,27,24.0,China,F-630,443882
2866,3522010000999935220,68,205,Not Delivered,2021-12-04,Office,Abdul,31,22.0,India,O-901,445334
2867,4358510000999943585,6,125,Not Shipped,2021-12-08,Fashion,Kristen,35,19.0,USA,F-555,445338
2868,3347110000999933471,95,230,Shipped,2021-09-10,Fashion,Abdul,20,21.0,Singapore,F-630,444449
2869,2152810000999921528,86,144,Not Delivered,2021-11-20,Healthcare,Anthony,26,23.0,Italy,HC-630,445220
2870,3541710000999935417,53,194,Not Delivered,2021-08-30,Entertainment,Pablo,29,14.0,UK,ENT-203,444338
2871,1105710000999911057,17,213,Shipped,2021-10-10,Home,Emma,25,19.0,India,H-101,444779
2872,2104610000999921046,14,187,Not Delivered,2021-11-02,Fashion,Anthony,31,13.0,India,F-101,445002
2873,3463610000999934636,1,135,Delivered,2021-10-14,Office,Emma,34,21.0,Germany,O-901,444883
2874,5032210000999950322,39,166,Shipped,2021-10-24,Home,Emma,34,25.0,India,H-555,444993
2875,3927110000999939271,20,130,Not Delivered,2021-09-06,Entertainment,Anthony,28,22.0,Italy,ENT-101,444445
2876,2403610000999924036,63,142,Not Delivered,2021-07-13,Office,John,28,13.0,China,O-101,443990
2877,4929110000999949291,72,183,Not Delivered,2021-12-29,Healthcare,Sofia,32,17.0,UK,HC-203,445559
2878,3947310000999939473,69,169,Not Shipped,2021-11-28,Office,Maria,32,15.0,Singapore,O-630,445228
2879,3986310000999939863,21,182,Delivered,2021-12-24,Entertainment,Pablo,34,17.0,USA,ENT-901,445554
2880,1582810000999915828,78,247,Delivered,2021-11-23,Entertainment,Emma,21,22.0,Germany,ENT-555,445223
2881,2144010000999921440,15,186,Not Delivered,2021-11-20,Home,Stella,35,10.0,Kenya,H-203,445220
2882,3775110000999937751,55,109,Shipped,2021-12-02,Office,Pablo,27,11.0,USA,O-630,445332
2883,2250810000999922508,77,101,Delivered,2021-10-10,Home,John,27,24.0,India,H-555,444779
2884,1405410000999914054,17,166,Not Delivered,2021-07-27,Fashion,Stella,29,25.0,Kenya,F-101,444004
2885,4874510000999948745,16,182,Shipped,2021-08-15,Office,Kristen,34,16.0,UK,O-101,444223
2886,4308410000999943084,82,244,Delivered,2021-10-16,Home,Jacob,31,14.0,India,H-203,444885
2887,1782810000999917828,8,248,Delivered,2021-11-13,Healthcare,Sofia,25,10.0,China,HC-188,445113
2888,4716310000999947163,82,161,Delivered,2021-12-02,Office,Maria,21,12.0,India,O-188,445332
2889,1750710000999917507,6,198,Shipped,2021-09-13,Office,Pablo,33,16.0,China,O-901,444552
2890,2750310000999927503,32,193,Not Shipped,2021-09-20,Fashion,Anthony,31,18.0,Kenya,F-555,444559
2891,4897610000999948976,28,238,Not Delivered,2021-07-12,Healthcare,Maria,35,17.0,Singapore,HC-101,443889
2892,4815510000999948155,81,107,Not Delivered,2021-11-23,Entertainment,Kristen,25,17.0,China,ENT-188,445223
2893,2468010000999924680,54,138,Not Delivered,2021-10-29,Home,Emma,25,11.0,Italy,H-188,444998
2894,3034910000999930349,88,201,Not Shipped,2021-10-04,Entertainment,Stella,33,24.0,USA,ENT-188,444773
2895,3850210000999938502,48,151,Not Shipped,2021-07-10,Office,Anthony,21,12.0,Singapore,O-203,443887
2896,3722110000999937221,15,134,Not Delivered,2021-10-29,Entertainment,Maria,22,22.0,USA,ENT-630,444998
2897,3595210000999935952,75,128,Shipped,2021-12-09,Healthcare,Anthony,31,16.0,India,HC-630,445339
2898,2131910000999921319,77,173,Delivered,2021-10-03,Home,Pablo,20,10.0,Singapore,H-901,444772
2899,1596910000999915969,66,179,Shipped,2021-09-18,Entertainment,Pablo,31,13.0,Italy,ENT-555,444557
2900,2135110000999921351,62,148,Not Delivered,2021-11-11,Healthcare,Stella,33,22.0,Singapore,HC-188,445111
2901,4438110000999944381,72,176,Not Delivered,2021-10-19,Healthcare,Stella,24,20.0,UK,HC-101,444888
2902,3328010000999933280,13,219,Delivered,2021-09-13,Entertainment,Kristen,25,11.0,India,ENT-188,444552
2903,3458810000999934588,23,236,Not Delivered,2021-10-19,Healthcare,Anthony,25,24.0,Germany,HC-901,444888
2904,2687510000999926875,19,141,Shipped,2021-07-16,Office,John,20,22.0,USA,O-901,443993
2905,4277210000999942772,18,226,Delivered,2021-11-16,Entertainment,Abdul,30,20.0,UK,ENT-101,445116
2906,2389510000999923895,82,156,Not Delivered,2021-12-18,Fashion,John,32,11.0,Kenya,F-630,445448
2907,1928310000999919283,90,213,Shipped,2021-09-13,Healthcare,Stella,30,24.0,UK,HC-203,444552
2908,3637210000999936372,99,246,Not Delivered,2021-07-10,Healthcare,Pablo,28,22.0,India,HC-901,443887
2909,1043010000999910430,98,198,Not Delivered,2021-09-15,Office,Anthony,26,12.0,Kenya,O-630,444554
2910,1972110000999919721,59,217,Shipped,2021-07-22,Fashion,Kristen,29,17.0,Italy,F-901,443999
2911,3887210000999938872,48,161,Not Shipped,2021-10-02,Office,Emma,22,22.0,Italy,O-555,444771
2912,2236910000999922369,37,145,Delivered,2021-10-17,Office,John,24,25.0,Italy,O-901,444886
2913,4804510000999948045,46,168,Not Delivered,2021-07-16,Healthcare,Anthony,20,17.0,India,HC-188,443993
2914,2001310000999920013,37,129,Delivered,2021-11-21,Fashion,Sofia,27,11.0,USA,F-188,445221
2915,1100010000999911000,91,225,Shipped,2021-09-16,Home,Pablo,33,20.0,UK,H-555,444555
2916,4554710000999945547,26,146,Not Shipped,2021-10-12,Entertainment,Stella,30,13.0,Singapore,ENT-901,444881
2917,2670410000999926704,91,107,Delivered,2021-11-01,Home,John,25,23.0,China,H-188,445001
2918,1545610000999915456,34,221,Not Shipped,2021-09-15,Fashion,John,31,14.0,India,F-555,444554
2919,2553210000999925532,72,143,Shipped,2021-11-15,Home,John,31,13.0,USA,H-203,445115
2920,3738610000999937386,45,177,Shipped,2021-08-14,Home,Emma,22,15.0,Italy,H-630,444222
2921,4139710000999941397,13,183,Not Shipped,2021-07-17,Healthcare,Kristen,23,20.0,USA,HC-188,443994
2922,2160910000999921609,65,220,Delivered,2021-08-28,Office,Sofia,35,11.0,Germany,O-901,444336
2923,1860210000999918602,15,250,Shipped,2021-12-18,Healthcare,Pablo,23,20.0,Italy,HC-555,445448
2924,5031510000999950315,15,213,Shipped,2021-09-06,Office,Pablo,31,14.0,Singapore,O-630,444445
2925,4814910000999948149,8,190,Delivered,2021-07-30,Entertainment,Emma,28,20.0,Germany,ENT-188,444007
2926,2321110000999923211,31,150,Shipped,2021-07-12,Office,Stella,30,17.0,China,O-101,443889
2927,1768910000999917689,16,164,Shipped,2021-12-10,Home,Sofia,27,21.0,Germany,H-203,445440
2928,2482810000999924828,79,159,Shipped,2021-07-06,Fashion,Abdul,34,11.0,Italy,F-101,443883
2929,4101110000999941011,71,216,Not Shipped,2021-12-18,Entertainment,Kristen,21,10.0,China,ENT-630,445448
2930,2151110000999921511,45,178,Delivered,2021-10-12,Home,John,35,16.0,UK,H-555,444881
2931,1744310000999917443,5,190,Shipped,2021-07-12,Entertainment,Stella,30,16.0,India,ENT-630,443889
2932,4108810000999941088,51,207,Not Shipped,2021-07-28,Home,Jacob,27,25.0,Kenya,H-555,444005
2933,4040510000999940405,87,231,Not Delivered,2021-10-10,Home,Anthony,22,14.0,Germany,H-901,444779
2934,2314110000999923141,95,119,Not Shipped,2021-12-23,Home,Stella,29,17.0,China,H-203,445553
2935,1273410000999912734,75,107,Delivered,2021-11-27,Fashion,Abdul,27,15.0,USA,F-188,445227
2936,1070810000999910708,98,207,Not Delivered,2021-12-30,Entertainment,Emma,31,23.0,China,ENT-901,445660
2937,1564710000999915647,68,155,Not Delivered,2021-10-17,Home,Stella,25,12.0,Kenya,H-630,444886
2938,4827710000999948277,68,235,Not Shipped,2021-11-27,Healthcare,Jacob,35,12.0,China,HC-188,445227
2939,2799510000999927995,4,104,Not Delivered,2021-07-15,Home,Jacob,28,25.0,Kenya,H-188,443992
2940,1222410000999912224,31,174,Delivered,2021-07-28,Healthcare,Kristen,26,12.0,Italy,HC-555,444005
2941,4265010000999942650,65,186,Shipped,2021-12-30,Home,Maria,32,11.0,Kenya,H-555,445660
2942,3399710000999933997,58,176,Not Shipped,2021-09-18,Entertainment,Abdul,29,20.0,Germany,ENT-555,444557
2943,1921310000999919213,27,215,Delivered,2021-07-16,Fashion,John,30,24.0,USA,F-630,443993
2944,3927010000999939270,5,146,Delivered,2021-09-18,Home,John,32,18.0,Germany,H-901,444557
2945,3731010000999937310,95,120,Delivered,2021-09-20,Healthcare,Abdul,26,21.0,UK,HC-101,444559
2946,2150410000999921504,64,102,Delivered,2021-11-21,Entertainment,Anthony,34,14.0,China,ENT-101,445221
2947,1728910000999917289,82,181,Not Delivered,2021-10-12,Office,Jacob,29,10.0,Singapore,O-203,444881
2948,4607510000999946075,36,143,Not Shipped,2021-10-03,Healthcare,Anthony,27,14.0,USA,HC-203,444772
2949,1297210000999912972,67,173,Shipped,2021-10-04,Fashion,Maria,34,17.0,Italy,F-101,444773
2950,4801810000999948018,7,161,Not Shipped,2021-10-19,Home,Anthony,25,14.0,Singapore,H-901,444888
2951,1941310000999919413,63,223,Delivered,2021-09-27,Fashion,Jacob,26,24.0,Singapore,F-188,444666
2952,2529910000999925299,34,132,Delivered,2021-09-27,Healthcare,Stella,27,21.0,Kenya,HC-188,444666
2953,2255410000999922554,31,203,Delivered,2021-09-07,Home,Jacob,23,13.0,USA,H-188,444446
2954,1990110000999919901,24,209,Not Delivered,2021-12-18,Healthcare,Anthony,26,24.0,UK,HC-630,445448
2955,2858610000999928586,79,205,Delivered,2021-08-27,Fashion,Abdul,28,19.0,Singapore,F-203,444335
2956,3204110000999932041,78,226,Not Shipped,2021-07-27,Fashion,Kristen,35,22.0,China,F-555,444004
2957,1440410000999914404,54,176,Delivered,2021-09-06,Healthcare,Emma,35,12.0,China,HC-203,444445
2958,3761110000999937611,15,120,Not Delivered,2021-10-14,Healthcare,Sofia,31,17.0,Kenya,HC-101,444883
2959,2286610000999922866,17,132,Not Shipped,2021-08-28,Entertainment,Anthony,32,21.0,China,ENT-101,444336
2960,1830410000999918304,50,117,Shipped,2021-10-07,Office,Abdul,24,14.0,USA,O-101,444776
2961,3879110000999938791,40,122,Shipped,2021-12-06,Fashion,John,32,20.0,India,F-630,445336
2962,2321910000999923219,90,220,Delivered,2021-07-25,Healthcare,Anthony,21,22.0,Singapore,HC-630,444002
2963,3274610000999932746,6,169,Not Delivered,2021-08-03,Entertainment,Anthony,24,24.0,UK,ENT-901,444111
2964,3172210000999931722,71,125,Not Delivered,2021-08-28,Home,Anthony,20,14.0,Italy,H-555,444336
2965,1538310000999915383,63,104,Not Shipped,2021-09-24,Entertainment,Stella,22,10.0,Italy,ENT-101,444663
2966,4331510000999943315,14,109,Shipped,2021-08-20,Home,Sofia,32,14.0,Kenya,H-901,444228
2967,3944010000999939440,3,236,Not Shipped,2021-12-26,Office,Kristen,28,24.0,Italy,O-203,445556
2968,4581310000999945813,99,104,Shipped,2021-11-02,Entertainment,Abdul,33,21.0,Germany,ENT-901,445002
2969,4465010000999944650,80,199,Not Delivered,2021-12-08,Healthcare,John,34,16.0,Italy,HC-901,445338
2970,2050710000999920507,6,100,Not Delivered,2021-07-11,Office,Maria,21,15.0,Germany,O-901,443888
2971,3834610000999938346,93,118,Not Delivered,2021-09-27,Office,Kristen,34,23.0,India,O-188,444666
2972,2413610000999924136,9,184,Not Shipped,2021-07-25,Fashion,John,30,15.0,China,F-203,444002
2973,3115210000999931152,18,246,Shipped,2021-10-03,Healthcare,Emma,33,23.0,Italy,HC-555,444772
2974,3521210000999935212,29,116,Not Shipped,2021-11-01,Office,Emma,23,23.0,UK,O-901,445001
2975,4773210000999947732,99,234,Shipped,2021-10-06,Home,Kristen,22,22.0,Italy,H-188,444775
2976,2398710000999923987,62,157,Not Shipped,2021-08-29,Home,Pablo,31,22.0,India,H-630,444337
2977,3226110000999932261,11,152,Shipped,2021-08-24,Entertainment,Sofia,22,15.0,Kenya,ENT-630,444332
2978,1604110000999916041,9,226,Not Delivered,2021-10-10,Office,Pablo,31,14.0,Singapore,O-901,444779
2979,3704010000999937040,41,137,Shipped,2021-10-09,Office,Kristen,25,24.0,India,O-630,444778
2980,4327510000999943275,6,179,Shipped,2021-10-20,Home,Abdul,31,20.0,Kenya,H-101,444889
2981,3966110000999939661,16,203,Not Shipped,2021-09-21,Entertainment,John,22,13.0,China,ENT-901,444660
2982,2253510000999922535,95,229,Delivered,2021-11-25,Office,Pablo,24,15.0,Italy,O-901,445225
2983,1053610000999910536,26,106,Delivered,2021-08-28,Entertainment,Sofia,35,15.0,Singapore,ENT-188,444336
2984,1304710000999913047,90,249,Shipped,2021-10-11,Office,Sofia,21,18.0,Singapore,O-901,444880
2985,3048810000999930488,48,197,Not Shipped,2021-11-13,Fashion,Maria,28,10.0,Singapore,F-901,445113
2986,1352210000999913522,98,188,Not Shipped,2021-07-31,Healthcare,Kristen,33,13.0,India,HC-555,444008
2987,4668110000999946681,16,210,Not Delivered,2021-08-06,Home,Anthony,29,19.0,India,H-203,444114
2988,1829310000999918293,79,233,Delivered,2021-10-13,Fashion,Jacob,27,13.0,Germany,F-555,444882
2989,4500510000999945005,45,160,Not Shipped,2021-08-26,Office,Sofia,26,19.0,India,O-555,444334
2990,2578410000999925784,89,120,Not Delivered,2021-10-04,Office,Anthony,27,17.0,China,O-630,444773
2991,2842110000999928421,69,145,Not Delivered,2021-08-27,Healthcare,Stella,32,17.0,India,HC-101,444335
2992,2796710000999927967,83,199,Not Shipped,2021-10-01,Fashion,Abdul,33,22.0,India,F-555,444770
2993,1177110000999911771,97,231,Not Shipped,2021-10-29,Fashion,Pablo,33,16.0,India,F-188,444998
2994,3083210000999930832,53,122,Not Delivered,2021-11-28,Entertainment,Anthony,33,14.0,India,ENT-555,445228
2995,3499010000999934990,59,122,Shipped,2021-10-26,Healthcare,Sofia,22,20.0,Singapore,HC-901,444995
2996,3457310000999934573,79,134,Shipped,2021-12-10,Office,Kristen,22,17.0,China,O-188,445440
2997,3646410000999936464,65,228,Delivered,2021-08-30,Home,Maria,22,18.0,Germany,H-188,444338
2998,3400910000999934009,20,118,Not Delivered,2021-09-21,Fashion,John,35,15.0,USA,F-188,444660
2999,4838310000999948383,97,134,Shipped,2021-10-14,Entertainment,Sofia,30,16.0,China,ENT-630,444883
3000,1912410000999919124,85,181,Delivered,2021-09-20,Home,Pablo,26,12.0,China,H-555,444559
3001,3899410000999938994,60,160,Not Shipped,2021-10-07,Entertainment,Maria,27,24.0,USA,ENT-203,444776
3002,4172010000999941720,67,153,Not Delivered,2021-09-10,Office,Sofia,32,10.0,Germany,O-188,444449
3003,3527110000999935271,84,209,Delivered,2021-10-26,Home,John,25,18.0,Italy,H-555,444995
3004,2301610000999923016,43,109,Not Delivered,2021-07-16,Office,Maria,31,24.0,Germany,O-203,443993
3005,2518010000999925180,12,227,Shipped,2021-07-14,Home,Abdul,28,21.0,Kenya,H-555,443991
3006,1921310000999919213,31,186,Shipped,2021-11-28,Fashion,Jacob,24,24.0,UK,F-555,445228
3007,2993710000999929937,1,181,Not Shipped,2021-08-05,Home,Sofia,23,14.0,Kenya,H-101,444113
3008,2997510000999929975,10,209,Delivered,2021-12-18,Healthcare,Anthony,22,14.0,USA,HC-555,445448
3009,2790210000999927902,89,230,Not Delivered,2021-12-02,Home,Emma,27,22.0,Kenya,H-555,445332
3010,2861210000999928612,9,202,Shipped,2021-10-06,Fashion,Sofia,28,25.0,Italy,F-901,444775
3011,3291210000999932912,72,125,Not Delivered,2021-08-27,Fashion,Pablo,23,22.0,Germany,F-188,444335
3012,3706910000999937069,94,203,Not Delivered,2021-10-16,Healthcare,Sofia,30,25.0,Kenya,HC-101,444885
3013,4784810000999947848,63,246,Shipped,2021-12-02,Fashion,Maria,23,10.0,UK,F-101,445332
3014,4686210000999946862,90,162,Not Shipped,2021-07-12,Healthcare,John,26,20.0,USA,HC-901,443889
3015,4834410000999948344,77,216,Not Shipped,2021-12-24,Healthcare,John,32,16.0,India,HC-101,445554
3016,3406910000999934069,85,145,Delivered,2021-09-13,Home,John,32,25.0,Kenya,H-203,444552
3017,3293210000999932932,49,188,Not Delivered,2021-07-28,Office,Abdul,22,15.0,USA,O-630,444005
3018,3933010000999939330,30,172,Not Shipped,2021-10-26,Healthcare,Kristen,30,19.0,China,HC-101,444995
3019,2009510000999920095,18,187,Delivered,2021-10-26,Healthcare,Kristen,22,13.0,India,HC-203,444995
3020,1474610000999914746,53,148,Delivered,2021-09-13,Entertainment,John,22,25.0,Singapore,ENT-203,444552
3021,2520810000999925208,8,237,Not Delivered,2021-09-06,Office,John,29,20.0,Kenya,O-101,444445
3022,2975710000999929757,1,172,Not Shipped,2021-12-08,Entertainment,Abdul,21,10.0,Italy,ENT-188,445338
3023,3981710000999939817,20,116,Shipped,2021-08-27,Home,Jacob,23,25.0,USA,H-630,444335
3024,1767810000999917678,24,154,Not Shipped,2021-11-01,Healthcare,Abdul,31,18.0,UK,HC-203,445001
3025,3343410000999933434,20,106,Not Shipped,2021-07-28,Office,Stella,33,13.0,Singapore,O-555,444005
3026,4359510000999943595,69,194,Not Shipped,2021-10-07,Home,Anthony,31,10.0,USA,H-203,444776
3027,1360710000999913607,95,217,Shipped,2021-10-18,Entertainment,Sofia,24,14.0,Germany,ENT-188,444887
3028,1983610000999919836,90,109,Not Shipped,2021-12-13,Office,Sofia,34,25.0,China,O-555,445443
3029,4880710000999948807,99,229,Delivered,2021-07-16,Healthcare,Emma,33,13.0,Singapore,HC-188,443993
3030,1456310000999914563,43,237,Shipped,2021-08-24,Fashion,Abdul,31,23.0,China,F-630,444332
3031,1666910000999916669,19,145,Not Shipped,2021-10-10,Fashion,Kristen,20,18.0,Singapore,F-101,444779
3032,1090910000999910909,45,180,Shipped,2021-12-08,Home,Kristen,24,14.0,Germany,H-901,445338
3033,1692710000999916927,27,187,Not Delivered,2021-09-19,Entertainment,Kristen,24,17.0,Singapore,ENT-555,444558
3034,2659310000999926593,81,152,Delivered,2021-07-12,Office,Kristen,29,16.0,China,O-555,443889
3035,2783010000999927830,74,206,Not Shipped,2021-08-15,Home,John,20,13.0,Singapore,H-188,444223
3036,2430910000999924309,55,109,Not Delivered,2021-07-14,Office,Emma,33,11.0,Kenya,O-555,443991
3037,4376610000999943766,7,109,Delivered,2021-08-25,Entertainment,Emma,33,17.0,Germany,ENT-901,444333
3038,1328410000999913284,4,206,Not Delivered,2021-10-12,Fashion,Sofia,32,19.0,Germany,F-555,444881
3039,3070610000999930706,100,234,Not Delivered,2021-07-31,Home,Abdul,23,13.0,Italy,H-555,444008
3040,1876110000999918761,69,165,Shipped,2021-09-10,Entertainment,Anthony,35,17.0,Kenya,ENT-630,444449
3041,3901710000999939017,91,163,Delivered,2021-12-26,Home,Kristen,31,20.0,UK,H-203,445556
3042,1066110000999910661,8,139,Not Delivered,2021-10-06,Healthcare,Sofia,29,21.0,USA,HC-555,444775
3043,2613110000999926131,84,182,Delivered,2021-10-13,Entertainment,Anthony,22,25.0,Singapore,ENT-101,444882
3044,2908910000999929089,92,211,Delivered,2021-07-12,Office,Stella,26,13.0,USA,O-188,443889
3045,2787110000999927871,19,122,Delivered,2021-08-27,Home,Jacob,22,10.0,Italy,H-555,444335
3046,3137410000999931374,39,163,Not Delivered,2021-08-05,Entertainment,Maria,32,13.0,India,ENT-203,444113
3047,5013210000999950132,75,193,Delivered,2021-12-05,Entertainment,Abdul,32,11.0,India,ENT-901,445335
3048,1637810000999916378,18,241,Not Delivered,2021-10-02,Healthcare,Abdul,30,24.0,Singapore,HC-203,444771
3049,4791310000999947913,28,178,Shipped,2021-09-15,Healthcare,Stella,23,15.0,Italy,HC-901,444554
3050,3575210000999935752,71,223,Delivered,2021-11-24,Home,Jacob,33,12.0,USA,H-630,445224
3051,1321410000999913214,100,241,Not Delivered,2021-09-16,Healthcare,Sofia,34,14.0,Germany,HC-188,444555
3052,3721710000999937217,84,173,Not Delivered,2021-08-29,Office,Jacob,21,13.0,Italy,O-901,444337
3053,2666810000999926668,29,143,Shipped,2021-12-12,Entertainment,Sofia,27,10.0,Singapore,ENT-630,445442
3054,1650410000999916504,85,170,Delivered,2021-09-12,Fashion,John,34,23.0,Italy,F-630,444551
3055,2493510000999924935,22,242,Delivered,2021-10-18,Healthcare,Anthony,26,11.0,Italy,HC-203,444887
3056,1165210000999911652,81,197,Shipped,2021-08-24,Entertainment,Abdul,27,21.0,India,ENT-630,444332
3057,4231610000999942316,23,217,Not Delivered,2021-12-02,Entertainment,Emma,35,17.0,USA,ENT-555,445332
3058,2218010000999922180,13,250,Shipped,2021-07-31,Home,Pablo,32,18.0,Singapore,H-203,444008
3059,2040210000999920402,34,173,Not Delivered,2021-07-04,Healthcare,Emma,30,21.0,USA,HC-101,443881
3060,4443210000999944432,99,176,Shipped,2021-10-26,Office,Maria,35,21.0,China,O-555,444995
3061,3050610000999930506,85,192,Not Shipped,2021-07-28,Fashion,Jacob,21,18.0,Singapore,F-101,444005
3062,1883910000999918839,59,119,Not Delivered,2021-07-06,Entertainment,Abdul,35,25.0,USA,ENT-101,443883
3063,2968110000999929681,59,140,Shipped,2021-10-04,Healthcare,Emma,22,19.0,Italy,HC-101,444773
3064,2841310000999928413,30,118,Not Shipped,2021-10-12,Office,Sofia,23,18.0,Germany,O-203,444881
3065,3261310000999932613,38,225,Not Delivered,2021-12-09,Office,Emma,24,20.0,Singapore,O-901,445339
3066,3038110000999930381,78,137,Delivered,2021-10-03,Office,Abdul,27,18.0,India,O-188,444772
3067,3751110000999937511,100,106,Delivered,2021-12-18,Entertainment,Abdul,35,19.0,UK,ENT-901,445448
3068,2148510000999921485,33,189,Not Shipped,2021-11-27,Healthcare,Sofia,25,13.0,China,HC-188,445227
3069,2466610000999924666,94,219,Not Shipped,2021-07-16,Home,Sofia,26,17.0,USA,H-901,443993
3070,1102610000999911026,39,123,Not Delivered,2021-10-11,Office,Jacob,34,23.0,India,O-101,444880
