SystemCodeNumber,Capacity,Occupancy,LastUpdated
BHMBRCBRG03,849,66,30/10/2016 9:25
BHMBRCBRG03,849,84,30/10/2016 9:59
BHMBRCBRG03,849,100,30/10/2016 10:25
BHMBRCBRG03,849,153,30/10/2016 10:59
BHMBRCBRG03,849,176,30/10/2016 11:25
BHMBRCBRG03,849,210,30/10/2016 11:59
BHMBRCBRG03,849,240,30/10/2016 12:26
BHMBRCBRG03,849,270,30/10/2016 13:06
BHMBRCBRG03,849,280,30/10/2016 13:25
BHMBRCBRG03,849,277,30/10/2016 13:59
BHMBRCBRG03,849,282,30/10/2016 14:32
BHMBRCBRG03,849,268,30/10/2016 15:00
BHMBRCBRG03,849,239,30/10/2016 15:32
BHMBRCBRG03,849,63,31/10/2016 8:00
BHMBRCBRG03,849,77,31/10/2016 8:26
BHMBRCBRG03,849,90,31/10/2016 9:00
BHMBRCBRG03,849,111,31/10/2016 9:26
BHMBRCBRG03,849,138,31/10/2016 10:00
BHMBRCBRG03,849,162,31/10/2016 10:26
BHMBRCBRG03,849,181,31/10/2016 11:00
BHMBRCBRG03,849,202,31/10/2016 11:26
BHMBRCBRG03,849,221,31/10/2016 12:00
BHMBRCBRG03,849,227,31/10/2016 12:26
BHMBRCBRG03,849,239,31/10/2016 13:00
BHMBRCBRG03,849,242,31/10/2016 13:26
BHMBRCBRG03,849,242,31/10/2016 13:59
BHMBRCBRG03,849,233,31/10/2016 14:26
BHMBRCBRG03,849,223,31/10/2016 15:00
BHMBRCBRG03,849,216,31/10/2016 15:27
BHMBRCBRG03,849,195,31/10/2016 16:00
BHMBRCBRG03,849,187,31/10/2016 16:26
BHMBRCBRG03,849,74,1/11/2016 8:06
BHMBRCBRG03,849,83,1/11/2016 8:26
BHMBRCBRG03,849,103,1/11/2016 9:00
BHMBRCBRG03,849,139,1/11/2016 9:26
BHMBRCBRG03,849,170,1/11/2016 10:00
BHMBRCBRG03,849,198,1/11/2016 10:26
BHMBRCBRG03,849,224,1/11/2016 11:00
BHMBRCBRG03,849,256,1/11/2016 11:26
BHMBRCBRG03,849,269,1/11/2016 12:00
BHMBRCBRG03,849,281,1/11/2016 12:26
BHMBRCBRG03,849,298,1/11/2016 13:00
BHMBRCBRG03,849,299,1/11/2016 13:26
BHMBRCBRG03,849,291,1/11/2016 14:00
BHMBRCBRG03,849,275,1/11/2016 14:26
BHMBRCBRG03,849,241,1/11/2016 15:00
BHMBRCBRG03,849,230,1/11/2016 15:27
BHMBRCBRG03,849,212,1/11/2016 16:00
BHMBRCBRG03,849,182,1/11/2016 16:33
BHMBRCBRG03,849,71,2/11/2016 7:56
BHMBRCBRG03,849,81,2/11/2016 8:30
BHMBRCBRG03,849,94,2/11/2016 8:56
BHMBRCBRG03,849,131,2/11/2016 9:30
BHMBRCBRG03,849,158,2/11/2016 9:56
BHMBRCBRG03,849,187,2/11/2016 10:29
BHMBRCBRG03,849,214,2/11/2016 10:56
BHMBRCBRG03,849,235,2/11/2016 11:30
BHMBRCBRG03,849,253,2/11/2016 11:56
BHMBRCBRG03,849,276,2/11/2016 12:30
BHMBRCBRG03,849,283,2/11/2016 13:03
BHMBRCBRG03,849,279,2/11/2016 13:30
BHMBRCBRG03,849,278,2/11/2016 14:03
BHMBRCBRG03,849,259,2/11/2016 14:30
BHMBRCBRG03,849,238,2/11/2016 14:56
BHMBRCBRG03,849,224,2/11/2016 15:29
BHMBRCBRG03,849,219,2/11/2016 16:03
BHMBRCBRG03,849,208,2/11/2016 16:30
BHMBRCBRG03,849,69,3/11/2016 8:00
BHMBRCBRG03,849,80,3/11/2016 8:26
BHMBRCBRG03,849,95,3/11/2016 9:00
BHMBRCBRG03,849,123,3/11/2016 9:26
BHMBRCBRG03,849,159,3/11/2016 10:00
BHMBRCBRG03,849,178,3/11/2016 10:26
BHMBRCBRG03,849,217,3/11/2016 11:00
BHMBRCBRG03,849,233,3/11/2016 11:26
BHMBRCBRG03,849,248,3/11/2016 12:00
BHMBRCBRG03,849,262,3/11/2016 12:26
BHMBRCBRG03,849,273,3/11/2016 12:59
BHMBRCBRG03,849,286,3/11/2016 13:26
BHMBRCBRG03,849,280,3/11/2016 13:59
BHMBRCBRG03,849,251,3/11/2016 14:26
BHMBRCBRG03,849,229,3/11/2016 15:00
BHMBRCBRG03,849,221,3/11/2016 15:26
BHMBRCBRG03,849,205,3/11/2016 16:03
BHMBRCBRG03,849,198,3/11/2016 16:30
BHMBRCBRG03,849,62,4/11/2016 8:00
BHMBRCBRG03,849,79,4/11/2016 8:26
BHMBRCBRG03,849,105,4/11/2016 8:59
BHMBRCBRG03,849,148,4/11/2016 9:33
BHMBRCBRG03,849,180,4/11/2016 10:00
BHMBRCBRG03,849,208,4/11/2016 10:26
BHMBRCBRG03,849,246,4/11/2016 11:00
BHMBRCBRG03,849,270,4/11/2016 11:33
BHMBRCBRG03,849,276,4/11/2016 12:00
BHMBRCBRG03,849,282,4/11/2016 12:33
BHMBRCBRG03,849,296,4/11/2016 13:00
BHMBRCBRG03,849,303,4/11/2016 13:26
BHMBRCBRG03,849,299,4/11/2016 13:59
BHMBRCBRG03,849,303,4/11/2016 14:26
BHMBRCBRG03,849,275,4/11/2016 15:00
BHMBRCBRG03,849,257,4/11/2016 15:26
BHMBRCBRG03,849,233,4/11/2016 16:00
BHMBRCBRG03,849,215,4/11/2016 16:26
BHMBRCBRG03,849,74,5/11/2016 8:00
BHMBRCBRG03,849,87,5/11/2016 8:26
BHMBRCBRG03,849,126,5/11/2016 8:59
BHMBRCBRG03,849,175,5/11/2016 9:26
BHMBRCBRG03,849,215,5/11/2016 9:59
BHMBRCBRG03,849,263,5/11/2016 10:33
BHMBRCBRG03,849,276,5/11/2016 10:59
BHMBRCBRG03,849,328,5/11/2016 11:26
BHMBRCBRG03,849,387,5/11/2016 12:06
BHMBRCBRG03,849,407,5/11/2016 12:26
BHMBRCBRG03,849,436,5/11/2016 13:00
BHMBRCBRG03,849,466,5/11/2016 13:33
BHMBRCBRG03,849,474,5/11/2016 13:59
BHMBRCBRG03,849,478,5/11/2016 14:26
BHMBRCBRG03,849,481,5/11/2016 15:00
BHMBRCBRG03,849,476,5/11/2016 15:26
BHMBRCBRG03,849,449,5/11/2016 16:00
BHMBRCBRG03,849,419,5/11/2016 16:26
BHMBRCBRG03,849,15,6/11/2016 8:00
BHMBRCBRG03,849,20,6/11/2016 8:26
BHMBRCBRG03,849,42,6/11/2016 9:00
BHMBRCBRG03,849,52,6/11/2016 9:26
BHMBRCBRG03,849,71,6/11/2016 10:00
BHMBRCBRG03,849,101,6/11/2016 10:26
BHMBRCBRG03,849,143,6/11/2016 10:59
BHMBRCBRG03,849,182,6/11/2016 11:26
BHMBRCBRG03,849,226,6/11/2016 11:59
BHMBRCBRG03,849,300,6/11/2016 12:26
BHMBRCBRG03,849,352,6/11/2016 13:06
BHMBRCBRG03,849,381,6/11/2016 13:26
BHMBRCBRG03,849,412,6/11/2016 13:59
BHMBRCBRG03,849,385,6/11/2016 14:33
BHMBRCBRG03,849,354,6/11/2016 15:00
BHMBRCBRG03,849,330,6/11/2016 15:26
BHMBRCBRG03,849,275,6/11/2016 15:59
BHMBRCBRG03,849,238,6/11/2016 16:26
BHMBRCBRG03,849,58,7/11/2016 8:00
BHMBRCBRG03,849,68,7/11/2016 8:26
BHMBRCBRG03,849,88,7/11/2016 8:59
BHMBRCBRG03,849,98,7/11/2016 9:26
BHMBRCBRG03,849,128,7/11/2016 9:59
BHMBRCBRG03,849,159,7/11/2016 10:26
BHMBRCBRG03,849,181,7/11/2016 10:59
BHMBRCBRG03,849,203,7/11/2016 11:26
BHMBRCBRG03,849,222,7/11/2016 11:59
BHMBRCBRG03,849,242,7/11/2016 12:26
BHMBRCBRG03,849,253,7/11/2016 12:59
BHMBRCBRG03,849,245,7/11/2016 13:33
BHMBRCBRG03,849,246,7/11/2016 13:59
BHMBRCBRG03,849,238,7/11/2016 14:33
BHMBRCBRG03,849,231,7/11/2016 15:00
BHMBRCBRG03,849,213,7/11/2016 15:33
BHMBRCBRG03,849,205,7/11/2016 16:00
BHMBRCBRG03,849,181,7/11/2016 16:33
BHMBRCBRG03,849,66,8/11/2016 7:59
BHMBRCBRG03,849,74,8/11/2016 8:26
BHMBRCBRG03,849,93,8/11/2016 8:59
BHMBRCBRG03,849,129,8/11/2016 9:26
BHMBRCBRG03,849,168,8/11/2016 9:59
BHMBRCBRG03,849,200,8/11/2016 10:33
BHMBRCBRG03,849,238,8/11/2016 11:00
BHMBRCBRG03,849,266,8/11/2016 11:33
BHMBRCBRG03,849,281,8/11/2016 11:59
BHMBRCBRG03,849,299,8/11/2016 12:27
BHMBRCBRG03,849,311,8/11/2016 13:00
BHMBRCBRG03,849,310,8/11/2016 13:34
BHMBRCBRG03,849,311,8/11/2016 14:00
BHMBRCBRG03,849,298,8/11/2016 14:26
BHMBRCBRG03,849,269,8/11/2016 15:00
BHMBRCBRG03,849,244,8/11/2016 15:33
BHMBRCBRG03,849,216,8/11/2016 16:01
BHMBRCBRG03,849,197,8/11/2016 16:34
BHMBRCBRG03,849,62,9/11/2016 8:00
BHMBRCBRG03,849,73,9/11/2016 8:27
BHMBRCBRG03,849,87,9/11/2016 9:00
BHMBRCBRG03,849,112,9/11/2016 9:34
BHMBRCBRG03,849,148,9/11/2016 10:00
BHMBRCBRG03,849,184,9/11/2016 10:27
BHMBRCBRG03,849,206,9/11/2016 11:00
BHMBRCBRG03,849,219,9/11/2016 11:27
BHMBRCBRG03,849,231,9/11/2016 12:00
BHMBRCBRG03,849,244,9/11/2016 12:27
BHMBRCBRG03,849,248,9/11/2016 13:00
BHMBRCBRG03,849,247,9/11/2016 13:27
BHMBRCBRG03,849,246,9/11/2016 14:00
BHMBRCBRG03,849,237,9/11/2016 14:27
BHMBRCBRG03,849,218,9/11/2016 15:00
BHMBRCBRG03,849,209,9/11/2016 15:34
BHMBRCBRG03,849,205,9/11/2016 16:00
BHMBRCBRG03,849,183,9/11/2016 16:34
BHMBRCBRG03,849,73,10/11/2016 8:00
BHMBRCBRG03,849,86,10/11/2016 8:34
BHMBRCBRG03,849,94,10/11/2016 9:00
BHMBRCBRG03,849,118,10/11/2016 9:27
BHMBRCBRG03,849,154,10/11/2016 10:00
BHMBRCBRG03,849,170,10/11/2016 10:27
BHMBRCBRG03,849,199,10/11/2016 11:00
BHMBRCBRG03,849,231,10/11/2016 11:27
BHMBRCBRG03,849,247,10/11/2016 12:00
BHMBRCBRG03,849,257,10/11/2016 12:27
BHMBRCBRG03,849,267,10/11/2016 13:00
BHMBRCBRG03,849,276,10/11/2016 13:34
BHMBRCBRG03,849,266,10/11/2016 14:00
BHMBRCBRG03,849,257,10/11/2016 14:27
BHMBRCBRG03,849,233,10/11/2016 15:00
BHMBRCBRG03,849,228,10/11/2016 15:27
BHMBRCBRG03,849,218,10/11/2016 16:00
BHMBRCBRG03,849,194,10/11/2016 16:27
BHMBRCBRG03,849,68,11/11/2016 8:00
BHMBRCBRG03,849,77,11/11/2016 8:27
BHMBRCBRG03,849,95,11/11/2016 9:00
BHMBRCBRG03,849,127,11/11/2016 9:27
BHMBRCBRG03,849,166,11/11/2016 10:00
BHMBRCBRG03,849,203,11/11/2016 10:27
BHMBRCBRG03,849,226,11/11/2016 11:00
BHMBRCBRG03,849,254,11/11/2016 11:27
BHMBRCBRG03,849,274,11/11/2016 12:00
BHMBRCBRG03,849,287,11/11/2016 12:27
BHMBRCBRG03,849,303,11/11/2016 13:00
BHMBRCBRG03,849,307,11/11/2016 13:34
BHMBRCBRG03,849,308,11/11/2016 14:00
BHMBRCBRG03,849,289,11/11/2016 14:27
BHMBRCBRG03,849,256,11/11/2016 15:00
BHMBRCBRG03,849,246,11/11/2016 15:34
BHMBRCBRG03,849,234,11/11/2016 16:00
BHMBRCBRG03,849,207,11/11/2016 16:34
BHMBRCBRG03,849,52,12/11/2016 8:00
BHMBRCBRG03,849,73,12/11/2016 8:27
BHMBRCBRG03,849,121,12/11/2016 9:00
BHMBRCBRG03,849,156,12/11/2016 9:27
BHMBRCBRG03,849,197,12/11/2016 10:00
BHMBRCBRG03,849,242,12/11/2016 10:27
BHMBRCBRG03,849,293,12/11/2016 11:00
BHMBRCBRG03,849,338,12/11/2016 11:34
BHMBRCBRG03,849,392,12/11/2016 12:00
BHMBRCBRG03,849,438,12/11/2016 12:27
BHMBRCBRG03,849,488,12/11/2016 13:00
BHMBRCBRG03,849,523,12/11/2016 13:27
BHMBRCBRG03,849,554,12/11/2016 14:00
BHMBRCBRG03,849,577,12/11/2016 14:27
BHMBRCBRG03,849,566,12/11/2016 15:00
BHMBRCBRG03,849,557,12/11/2016 15:27
BHMBRCBRG03,849,541,12/11/2016 16:00
BHMBRCBRG03,849,466,12/11/2016 16:34
BHMBRCBRG03,849,29,13/11/2016 8:00
BHMBRCBRG03,849,34,13/11/2016 8:27
BHMBRCBRG03,849,55,13/11/2016 9:00
BHMBRCBRG03,849,62,13/11/2016 9:34
BHMBRCBRG03,849,80,13/11/2016 10:00
BHMBRCBRG03,849,121,13/11/2016 10:33
BHMBRCBRG03,849,165,13/11/2016 11:00
BHMBRCBRG03,849,199,13/11/2016 11:27
BHMBRCBRG03,849,243,13/11/2016 12:00
BHMBRCBRG03,849,274,13/11/2016 12:27
BHMBRCBRG03,849,312,13/11/2016 13:07
BHMBRCBRG03,849,337,13/11/2016 13:33
BHMBRCBRG03,849,353,13/11/2016 14:00
BHMBRCBRG03,849,360,13/11/2016 14:27
BHMBRCBRG03,849,349,13/11/2016 15:00
BHMBRCBRG03,849,325,13/11/2016 15:27
BHMBRCBRG03,849,281,13/11/2016 16:00
BHMBRCBRG03,849,229,13/11/2016 16:27
BHMBRCBRG03,849,59,14/11/2016 8:00
BHMBRCBRG03,849,76,14/11/2016 8:33
BHMBRCBRG03,849,84,14/11/2016 9:00
BHMBRCBRG03,849,112,14/11/2016 9:27
BHMBRCBRG03,849,140,14/11/2016 10:00
BHMBRCBRG03,849,157,14/11/2016 10:27
BHMBRCBRG03,849,185,14/11/2016 11:00
BHMBRCBRG03,849,201,14/11/2016 11:27
BHMBRCBRG03,849,224,14/11/2016 12:00
BHMBRCBRG03,849,232,14/11/2016 12:27
BHMBRCBRG03,849,238,14/11/2016 13:00
BHMBRCBRG03,849,244,14/11/2016 13:27
BHMBRCBRG03,849,242,14/11/2016 14:00
BHMBRCBRG03,849,236,14/11/2016 14:33
BHMBRCBRG03,849,225,14/11/2016 15:00
BHMBRCBRG03,849,218,14/11/2016 15:27
BHMBRCBRG03,849,215,14/11/2016 16:00
BHMBRCBRG03,849,198,14/11/2016 16:27
BHMBRCBRG03,849,61,15/11/2016 7:57
BHMBRCBRG03,849,75,15/11/2016 8:30
BHMBRCBRG03,849,85,15/11/2016 8:57
BHMBRCBRG03,849,118,15/11/2016 9:30
BHMBRCBRG03,849,156,15/11/2016 9:57
BHMBRCBRG03,849,182,15/11/2016 10:30
BHMBRCBRG03,849,213,15/11/2016 11:03
BHMBRCBRG03,849,242,15/11/2016 11:30
BHMBRCBRG03,849,276,15/11/2016 11:57
BHMBRCBRG03,849,280,15/11/2016 12:30
BHMBRCBRG03,849,280,15/11/2016 12:57
BHMBRCBRG03,849,279,15/11/2016 13:30
BHMBRCBRG03,849,276,15/11/2016 14:03
BHMBRCBRG03,849,271,15/11/2016 14:30
BHMBRCBRG03,849,248,15/11/2016 15:03
BHMBRCBRG03,849,226,15/11/2016 15:30
BHMBRCBRG03,849,205,15/11/2016 15:57
BHMBRCBRG03,849,180,15/11/2016 16:30
BHMBRCBRG03,849,60,16/11/2016 8:00
BHMBRCBRG03,849,75,16/11/2016 8:27
BHMBRCBRG03,849,90,16/11/2016 9:00
BHMBRCBRG03,849,111,16/11/2016 9:27
BHMBRCBRG03,849,148,16/11/2016 10:00
BHMBRCBRG03,849,178,16/11/2016 10:33
BHMBRCBRG03,849,195,16/11/2016 11:00
BHMBRCBRG03,849,212,16/11/2016 11:27
BHMBRCBRG03,849,223,16/11/2016 12:00
BHMBRCBRG03,849,239,16/11/2016 12:27
BHMBRCBRG03,849,250,16/11/2016 13:00
BHMBRCBRG03,849,249,16/11/2016 13:27
BHMBRCBRG03,849,241,16/11/2016 14:00
BHMBRCBRG03,849,234,16/11/2016 14:27
BHMBRCBRG03,849,215,16/11/2016 15:00
BHMBRCBRG03,849,195,16/11/2016 15:33
BHMBRCBRG03,849,195,16/11/2016 16:00
BHMBRCBRG03,849,179,16/11/2016 16:33
BHMBRCBRG03,849,49,17/11/2016 8:04
BHMBRCBRG03,849,64,17/11/2016 8:31
BHMBRCBRG03,849,76,17/11/2016 9:03
BHMBRCBRG03,849,109,17/11/2016 9:31
BHMBRCBRG03,849,132,17/11/2016 9:57
BHMBRCBRG03,849,164,17/11/2016 10:31
BHMBRCBRG03,849,204,17/11/2016 11:04
BHMBRCBRG03,849,221,17/11/2016 11:31
BHMBRCBRG03,849,242,17/11/2016 12:04
BHMBRCBRG03,849,263,17/11/2016 12:31
BHMBRCBRG03,849,265,17/11/2016 13:04
BHMBRCBRG03,849,282,17/11/2016 13:31
BHMBRCBRG03,849,263,17/11/2016 14:04
BHMBRCBRG03,849,250,17/11/2016 14:30
BHMBRCBRG03,849,244,17/11/2016 14:58
BHMBRCBRG03,849,220,17/11/2016 15:30
BHMBRCBRG03,849,204,17/11/2016 15:58
BHMBRCBRG03,849,177,17/11/2016 16:31
BHMBRCBRG03,849,72,18/11/2016 8:01
BHMBRCBRG03,849,72,18/11/2016 8:01
BHMBRCBRG03,849,89,18/11/2016 8:27
BHMBRCBRG03,849,154,18/11/2016 9:27
BHMBRCBRG03,849,194,18/11/2016 10:01
BHMBRCBRG03,849,220,18/11/2016 10:27
BHMBRCBRG03,849,267,18/11/2016 11:01
BHMBRCBRG03,849,296,18/11/2016 11:34
BHMBRCBRG03,849,309,18/11/2016 12:01
BHMBRCBRG03,849,319,18/11/2016 12:27
BHMBRCBRG03,849,333,18/11/2016 13:01
BHMBRCBRG03,849,354,18/11/2016 13:34
BHMBRCBRG03,849,359,18/11/2016 14:01
BHMBRCBRG03,849,336,18/11/2016 14:28
BHMBRCBRG03,849,296,18/11/2016 15:01
BHMBRCBRG03,849,280,18/11/2016 15:28
BHMBRCBRG03,849,260,18/11/2016 16:01
BHMBRCBRG03,849,248,18/11/2016 16:28
BHMBRCBRG03,849,54,19/11/2016 7:57
BHMBRCBRG03,849,85,19/11/2016 8:31
BHMBRCBRG03,849,122,19/11/2016 8:57
BHMBRCBRG03,849,186,19/11/2016 9:31
BHMBRCBRG03,849,237,19/11/2016 10:04
BHMBRCBRG03,849,291,19/11/2016 10:31
BHMBRCBRG03,849,327,19/11/2016 10:58
BHMBRCBRG03,849,375,19/11/2016 11:31
BHMBRCBRG03,849,440,19/11/2016 12:04
BHMBRCBRG03,849,474,19/11/2016 12:31
BHMBRCBRG03,849,513,19/11/2016 13:04
BHMBRCBRG03,849,543,19/11/2016 13:31
BHMBRCBRG03,849,538,19/11/2016 14:04
BHMBRCBRG03,849,541,19/11/2016 14:31
BHMBRCBRG03,849,558,19/11/2016 15:04
BHMBRCBRG03,849,537,19/11/2016 15:31
BHMBRCBRG03,849,519,19/11/2016 16:04
BHMBRCBRG03,849,478,19/11/2016 16:31
BHMBRCBRG03,849,21,20/11/2016 8:01
BHMBRCBRG03,849,25,20/11/2016 8:27
BHMBRCBRG03,849,50,20/11/2016 9:01
BHMBRCBRG03,849,58,20/11/2016 9:27
BHMBRCBRG03,849,81,20/11/2016 10:01
BHMBRCBRG03,849,109,20/11/2016 10:27
BHMBRCBRG03,849,174,20/11/2016 11:01
BHMBRCBRG03,849,207,20/11/2016 11:27
BHMBRCBRG03,849,250,20/11/2016 12:01
BHMBRCBRG03,849,320,20/11/2016 12:34
BHMBRCBRG03,849,355,20/11/2016 13:07
BHMBRCBRG03,849,387,20/11/2016 13:27
BHMBRCBRG03,849,396,20/11/2016 14:01
BHMBRCBRG03,849,394,20/11/2016 14:27
BHMBRCBRG03,849,370,20/11/2016 15:01
BHMBRCBRG03,849,351,20/11/2016 15:27
BHMBRCBRG03,849,298,20/11/2016 16:01
BHMBRCBRG03,849,254,20/11/2016 16:31
BHMBRCBRG03,849,70,21/11/2016 8:04
BHMBRCBRG03,849,88,21/11/2016 8:31
BHMBRCBRG03,849,109,21/11/2016 9:04
BHMBRCBRG03,849,129,21/11/2016 9:31
BHMBRCBRG03,849,159,21/11/2016 10:04
BHMBRCBRG03,849,178,21/11/2016 10:31
BHMBRCBRG03,849,200,21/11/2016 11:04
BHMBRCBRG03,849,222,21/11/2016 11:30
BHMBRCBRG03,849,246,21/11/2016 11:57
BHMBRCBRG03,849,268,21/11/2016 12:31
BHMBRCBRG03,849,275,21/11/2016 12:57
BHMBRCBRG03,849,278,21/11/2016 13:31
BHMBRCBRG03,849,284,21/11/2016 14:04
BHMBRCBRG03,849,273,21/11/2016 14:31
BHMBRCBRG03,849,262,21/11/2016 14:57
BHMBRCBRG03,849,226,21/11/2016 15:31
BHMBRCBRG03,849,218,21/11/2016 15:57
BHMBRCBRG03,849,180,21/11/2016 16:31
BHMBRCBRG03,849,63,22/11/2016 7:57
BHMBRCBRG03,849,77,22/11/2016 8:31
BHMBRCBRG03,849,108,22/11/2016 9:04
BHMBRCBRG03,849,132,22/11/2016 9:31
BHMBRCBRG03,849,179,22/11/2016 10:04
BHMBRCBRG03,849,209,22/11/2016 10:31
BHMBRCBRG03,849,250,22/11/2016 11:04
BHMBRCBRG03,849,260,22/11/2016 11:31
BHMBRCBRG03,849,304,22/11/2016 12:04
BHMBRCBRG03,849,310,22/11/2016 12:31
BHMBRCBRG03,849,320,22/11/2016 12:57
BHMBRCBRG03,849,325,22/11/2016 13:31
BHMBRCBRG03,849,315,22/11/2016 13:57
BHMBRCBRG03,849,288,22/11/2016 14:31
BHMBRCBRG03,849,274,22/11/2016 14:57
BHMBRCBRG03,849,247,22/11/2016 15:31
BHMBRCBRG03,849,233,22/11/2016 15:57
BHMBRCBRG03,849,207,22/11/2016 16:30
BHMBRCBRG03,849,67,23/11/2016 8:04
BHMBRCBRG03,849,78,23/11/2016 8:30
BHMBRCBRG03,849,94,23/11/2016 8:57
BHMBRCBRG03,849,122,23/11/2016 9:31
BHMBRCBRG03,849,151,23/11/2016 10:04
BHMBRCBRG03,849,181,23/11/2016 10:31
BHMBRCBRG03,849,211,23/11/2016 11:04
BHMBRCBRG03,849,236,23/11/2016 11:31
BHMBRCBRG03,849,248,23/11/2016 11:57
BHMBRCBRG03,849,286,23/11/2016 12:31
BHMBRCBRG03,849,296,23/11/2016 13:04
BHMBRCBRG03,849,291,23/11/2016 13:31
BHMBRCBRG03,849,282,23/11/2016 13:57
BHMBRCBRG03,849,270,23/11/2016 14:30
BHMBRCBRG03,849,261,23/11/2016 15:04
BHMBRCBRG03,849,242,23/11/2016 15:31
BHMBRCBRG03,849,221,23/11/2016 16:04
BHMBRCBRG03,849,193,23/11/2016 16:30
BHMBRCBRG03,849,71,24/11/2016 8:00
BHMBRCBRG03,849,83,24/11/2016 8:27
BHMBRCBRG03,849,105,24/11/2016 9:00
BHMBRCBRG03,849,142,24/11/2016 9:34
BHMBRCBRG03,849,177,24/11/2016 10:01
BHMBRCBRG03,849,204,24/11/2016 10:27
BHMBRCBRG03,849,239,24/11/2016 11:00
BHMBRCBRG03,849,272,24/11/2016 11:27
BHMBRCBRG03,849,295,24/11/2016 12:00
BHMBRCBRG03,849,315,24/11/2016 12:30
BHMBRCBRG03,849,342,24/11/2016 13:04
BHMBRCBRG03,849,352,24/11/2016 13:30
BHMBRCBRG03,849,353,24/11/2016 13:57
BHMBRCBRG03,849,337,24/11/2016 14:30
BHMBRCBRG03,849,296,24/11/2016 14:57
BHMBRCBRG03,849,282,24/11/2016 15:31
BHMBRCBRG03,849,266,24/11/2016 15:57
BHMBRCBRG03,849,234,24/11/2016 16:31
BHMBRCBRG03,849,116,25/11/2016 8:00
BHMBRCBRG03,849,116,25/11/2016 8:00
BHMBRCBRG03,849,153,25/11/2016 9:00
BHMBRCBRG03,849,199,25/11/2016 9:27
BHMBRCBRG03,849,250,25/11/2016 10:00
BHMBRCBRG03,849,302,25/11/2016 10:27
BHMBRCBRG03,849,363,25/11/2016 11:00
BHMBRCBRG03,849,419,25/11/2016 11:27
BHMBRCBRG03,849,456,25/11/2016 12:00
BHMBRCBRG03,849,477,25/11/2016 12:34
BHMBRCBRG03,849,478,25/11/2016 13:00
BHMBRCBRG03,849,472,25/11/2016 13:27
BHMBRCBRG03,849,449,25/11/2016 14:00
BHMBRCBRG03,849,417,25/11/2016 14:34
BHMBRCBRG03,849,389,25/11/2016 15:00
BHMBRCBRG03,849,356,25/11/2016 15:27
BHMBRCBRG03,849,320,25/11/2016 16:00
BHMBRCBRG03,849,286,25/11/2016 16:27
BHMBRCBRG03,849,87,26/11/2016 8:01
BHMBRCBRG03,849,110,26/11/2016 8:28
BHMBRCBRG03,849,153,26/11/2016 9:01
BHMBRCBRG03,849,218,26/11/2016 9:35
BHMBRCBRG03,849,264,26/11/2016 10:01
BHMBRCBRG03,849,334,26/11/2016 10:35
BHMBRCBRG03,849,379,26/11/2016 11:01
BHMBRCBRG03,849,419,26/11/2016 11:28
BHMBRCBRG03,849,494,26/11/2016 12:01
BHMBRCBRG03,849,540,26/11/2016 12:28
BHMBRCBRG03,849,567,26/11/2016 13:01
BHMBRCBRG03,849,590,26/11/2016 13:28
BHMBRCBRG03,849,606,26/11/2016 14:01
BHMBRCBRG03,849,599,26/11/2016 14:41
BHMBRCBRG03,849,592,26/11/2016 15:01
BHMBRCBRG03,849,612,26/11/2016 15:28
BHMBRCBRG03,849,584,26/11/2016 16:01
BHMBRCBRG03,849,561,26/11/2016 16:28
BHMBRCBRG03,849,29,27/11/2016 8:02
BHMBRCBRG03,849,39,27/11/2016 8:32
BHMBRCBRG03,849,67,27/11/2016 9:02
BHMBRCBRG03,849,75,27/11/2016 9:28
BHMBRCBRG03,849,98,27/11/2016 10:01
BHMBRCBRG03,849,135,27/11/2016 10:32
BHMBRCBRG03,849,186,27/11/2016 11:01
BHMBRCBRG03,849,249,27/11/2016 11:31
BHMBRCBRG03,849,309,27/11/2016 12:01
BHMBRCBRG03,849,367,27/11/2016 12:32
BHMBRCBRG03,849,405,27/11/2016 13:08
BHMBRCBRG03,849,432,27/11/2016 13:32
BHMBRCBRG03,849,456,27/11/2016 14:02
BHMBRCBRG03,849,460,27/11/2016 14:31
BHMBRCBRG03,849,439,27/11/2016 15:01
BHMBRCBRG03,849,402,27/11/2016 15:32
BHMBRCBRG03,849,349,27/11/2016 16:01
BHMBRCBRG03,849,290,27/11/2016 16:32
BHMBRCBRG03,849,76,28/11/2016 8:01
BHMBRCBRG03,849,91,28/11/2016 8:32
BHMBRCBRG03,849,102,28/11/2016 9:02
BHMBRCBRG03,849,127,28/11/2016 9:28
BHMBRCBRG03,849,155,28/11/2016 10:01
BHMBRCBRG03,849,189,28/11/2016 10:32
BHMBRCBRG03,849,219,28/11/2016 11:01
BHMBRCBRG03,849,246,28/11/2016 11:32
BHMBRCBRG03,849,264,28/11/2016 12:01
BHMBRCBRG03,849,285,28/11/2016 12:28
BHMBRCBRG03,849,308,28/11/2016 13:02
BHMBRCBRG03,849,315,28/11/2016 13:31
BHMBRCBRG03,849,321,28/11/2016 14:02
BHMBRCBRG03,849,315,28/11/2016 14:32
BHMBRCBRG03,849,296,28/11/2016 15:02
BHMBRCBRG03,849,265,28/11/2016 15:41
BHMBRCBRG03,849,247,28/11/2016 16:02
BHMBRCBRG03,849,223,28/11/2016 16:28
BHMBRCBRG03,849,66,29/11/2016 7:55
BHMBRCBRG03,849,83,29/11/2016 8:28
